employee_id,first_name,last_name,branch_id,department,job_title,level,hire_date,termination_date,employment_status,salary,bonus_eligible,manager_id,email
435,Cameron,Hernandez,7,Customer Service,Customer Service Rep,2,2014-08-27,,Active,33570,False,39,cameron.hernandez435@dundermifflin.com
436,Leah,Brown,7,Accounting,Senior Accountant,3,2014-10-11,,Active,67460,True,39,leah.brown436@dundermifflin.com
437,Leah,Petrov,7,Accounting,Staff Accountant,2,2018-10-12,,Active,42326,False,39,leah.petrov437@dundermifflin.com
438,Priya,Patel,10,Sales,Sales Representative,3,2011-05-28,,Active,49596,True,66,priya.patel438@dundermifflin.com
439,Tomas,Bauer,5,Sales,Junior Sales Rep,2,2015-08-25,,Active,45556,False,35,tomas.bauer439@dundermifflin.com
440,Leah,Ali,5,Administration,Receptionist,1,2013-11-27,,Active,40792,False,35,leah.ali440@dundermifflin.com
441,Jordan,Wilson,1,Human Resources,HR Representative,3,2014-06-19,,Active,63396,True,1,jordan.wilson441@dundermifflin.com
442,Raj,Davis,2,Warehouse,Warehouse Associate,1,2018-09-05,,Active,32928,False,29,raj.davis442@dundermifflin.com
443,Emerson,Miller,5,Accounting,Staff Accountant,2,2009-03-23,,Active,47182,False,35,emerson.miller443@dundermifflin.com
444,Cameron,Ali,9,Administration,Office Administrator,2,2013-11-19,,Active,42960,False,36,cameron.ali444@dundermifflin.com
445,Blake,Dubois,1,Administration,Office Administrator,2,2009-04-17,,Active,39214,False,1,blake.dubois445@dundermifflin.com
446,Peyton,Garcia,1,Administration,Receptionist,1,2016-02-03,,Active,30792,False,1,peyton.garcia446@dundermifflin.com
447,Bianca,Dubois,1,Customer Service,Customer Service Rep,2,2016-08-10,,Active,38310,False,1,bianca.dubois447@dundermifflin.com
448,Sage,Rodriguez,10,Warehouse,Warehouse Associate,1,2011-10-26,,Active,24259,False,66,sage.rodriguez448@dundermifflin.com
449,Blake,Wilson,10,Warehouse,Warehouse Associate,1,2014-11-26,,Active,25053,False,66,blake.wilson449@dundermifflin.com
450,Skyler,Brown,6,Customer Service,Customer Service Rep,2,2010-06-17,,Active,43423,False,43,skyler.brown450@dundermifflin.com
451,Quinn,Haddad,4,Administration,Receptionist,1,2018-06-16,,Active,35190,False,19,quinn.haddad451@dundermifflin.com
452,Ivan,Wilson,9,Accounting,Senior Accountant,3,2017-07-21,,Active,58799,True,36,ivan.wilson452@dundermifflin.com
453,Jamie,Novak,8,Customer Service,Customer Service Rep,2,2014-10-02,,Active,51543,False,34,jamie.novak453@dundermifflin.com
454,Jamie,Brown,6,Customer Service,Customer Service Rep,2,2013-09-26,,Active,39531,False,43,jamie.brown454@dundermifflin.com
455,Quinn,Smith,9,Customer Service,Customer Service Rep,2,2018-02-12,,Active,38605,False,36,quinn.smith455@dundermifflin.com
456,Leah,Martinez,10,Administration,Receptionist,1,2015-07-17,2017-11-20,Terminated,27611,False,66,leah.martinez456@dundermifflin.com
457,Devon,Thomas,1,Accounting,Senior Accountant,3,2015-01-20,,Active,55424,True,1,devon.thomas457@dundermifflin.com
458,Jordan,Rodriguez,5,Sales,Junior Sales Rep,2,2016-11-07,,Active,51924,False,35,jordan.rodriguez458@dundermifflin.com
459,Blake,Ali,8,Administration,Receptionist,1,2013-08-11,,Active,31945,False,34,blake.ali459@dundermifflin.com
460,Ivan,Costa,9,Human Resources,HR Representative,3,2014-02-17,,Active,62015,True,36,ivan.costa460@dundermifflin.com
461,Sofia,Singh,1,Human Resources,HR Representative,3,2015-10-22,,Active,47513,True,1,sofia.singh461@dundermifflin.com
462,Leah,Johnson,3,Administration,Receptionist,1,2017-12-03,,Active,33334,False,48,leah.johnson462@dundermifflin.com
463,Omar,Petrov,8,Human Resources,HR Representative,3,2012-12-01,,Active,54729,True,34,omar.petrov463@dundermifflin.com
464,Hayden,Costa,2,Accounting,Senior Accountant,3,2018-06-03,,Active,64776,True,29,hayden.costa464@dundermifflin.com
465,Peyton,Johnson,3,Warehouse,Warehouse Foreman,3,2010-03-12,,Active,50704,True,48,peyton.johnson465@dundermifflin.com
466,Quinn,Haddad,8,Warehouse,Warehouse Foreman,3,2013-11-24,,Active,49668,True,34,quinn.haddad466@dundermifflin.com
467,Jordan,Miller,6,Customer Service,Customer Service Rep,2,2011-04-21,,Active,42966,False,43,jordan.miller467@dundermifflin.com
468,Nina,Martinez,7,Warehouse,Warehouse Foreman,3,2012-04-04,,Active,51483,True,39,nina.martinez468@dundermifflin.com
469,Tomas,Miller,1,Customer Service,Customer Service Rep,2,2017-06-10,,Active,45594,False,1,tomas.miller469@dundermifflin.com
470,Reese,Chen,1,Human Resources,HR Representative,3,2015-09-23,,Active,89362,True,1,reese.chen470@dundermifflin.com
471,Devon,Haddad,8,Warehouse,Warehouse Foreman,3,2016-04-12,,Active,56093,True,34,devon.haddad471@dundermifflin.com
472,Blake,Nguyen,3,Sales,Sales Representative,3,2015-12-10,,Active,53292,True,48,blake.nguyen472@dundermifflin.com
473,Cameron,Flores,10,Warehouse,Warehouse Foreman,3,2016-04-18,,Active,43928,True,66,cameron.flores473@dundermifflin.com
474,Emerson,Moore,10,Warehouse,Warehouse Foreman,3,2014-03-18,,Active,59030,True,66,emerson.moore474@dundermifflin.com
475,Leah,Bauer,1,Accounting,Staff Accountant,2,2009-10-14,,Active,37194,False,1,leah.bauer475@dundermifflin.com
476,Hugo,Wilson,3,Customer Service,Customer Service Rep,2,2015-09-30,,Active,34828,False,48,hugo.wilson476@dundermifflin.com
477,Avery,Kim,10,Warehouse,Warehouse Associate,1,2010-01-03,,Active,29822,False,66,avery.kim477@dundermifflin.com
478,Jordan,Garcia,2,Sales,Junior Sales Rep,2,2012-05-31,,Active,46501,False,29,jordan.garcia478@dundermifflin.com
479,Hugo,Flores,9,Sales,Junior Sales Rep,2,2011-06-25,,Active,44239,False,36,hugo.flores479@dundermifflin.com
480,Skyler,Reyes,9,Accounting,Senior Accountant,3,2013-07-23,,Active,55300,True,36,skyler.reyes480@dundermifflin.com
481,Cameron,Rossi,10,Warehouse,Warehouse Foreman,3,2015-01-17,,Active,47973,True,66,cameron.rossi481@dundermifflin.com
482,Quinn,Anderson,6,Customer Service,Customer Service Rep,2,2016-06-08,,Active,39509,False,43,quinn.anderson482@dundermifflin.com
483,Parker,Chen,3,Sales,Sales Representative,3,2016-03-24,,Active,56288,True,48,parker.chen483@dundermifflin.com
484,Skyler,Williams,2,Administration,Office Administrator,2,2011-11-07,,Active,45420,False,29,skyler.williams484@dundermifflin.com
485,Rowan,Smith,4,Human Resources,HR Representative,3,2017-12-04,,Active,61319,True,19,rowan.smith485@dundermifflin.com
486,Jordan,Nguyen,3,Human Resources,HR Representative,3,2018-01-16,,Active,61999,True,48,jordan.nguyen486@dundermifflin.com
487,Peyton,Singh,10,Administration,Office Administrator,2,2013-01-11,,Active,40920,False,66,peyton.singh487@dundermifflin.com
488,Fatima,Rodriguez,6,Sales,Junior Sales Rep,2,2017-04-22,,Active,48162,False,43,fatima.rodriguez488@dundermifflin.com
489,Zane,Gonzalez,7,Sales,Sales Representative,3,2011-11-30,,Active,51841,True,39,zane.gonzalez489@dundermifflin.com
490,Fatima,Singh,5,Warehouse,Warehouse Foreman,3,2018-01-08,,Active,58440,True,35,fatima.singh490@dundermifflin.com
491,Micah,Cohen,7,Sales,Junior Sales Rep,2,2016-09-23,,Active,41255,False,39,micah.cohen491@dundermifflin.com
492,Nadia,Johnson,5,Sales,Junior Sales Rep,2,2010-01-01,,Active,38921,False,35,nadia.johnson492@dundermifflin.com
493,Drew,Jackson,8,Accounting,Senior Accountant,3,2016-06-24,,Active,53388,True,34,drew.jackson493@dundermifflin.com
494,Blake,Kim,6,Human Resources,HR Representative,3,2014-08-08,,Active,66107,True,43,blake.kim494@dundermifflin.com
495,Morgan,Anderson,5,Administration,Office Administrator,2,2015-01-21,,Active,42338,False,35,morgan.anderson495@dundermifflin.com
496,Jamie,Brown,8,Accounting,Staff Accountant,2,2011-04-30,,Active,44331,False,34,jamie.brown496@dundermifflin.com
497,Hayden,Singh,10,Sales,Sales Representative,3,2018-01-18,,Active,39072,True,66,hayden.singh497@dundermifflin.com
498,Avery,Garcia,3,Accounting,Staff Accountant,2,2013-03-14,,Active,56170,False,48,avery.garcia498@dundermifflin.com
499,Tomas,Lopez,2,Warehouse,Warehouse Associate,1,2017-06-23,,Active,29333,False,29,tomas.lopez499@dundermifflin.com
500,Skyler,Kim,1,Administration,Office Administrator,2,2013-04-04,2015-12-09,Terminated,46462,False,1,skyler.kim500@dundermifflin.com
